OrderID,OrderDate,Category,Region,Sales,Quantity,Discount,SubCategory,Profit
O1399,2024-08-05,Office Supplies,East,670.45,9,0.17,Binders,176.86
O1400,2024-07-09,Office Supplies,Central,1905.85,2,0.14,Art,442.36
O1401,2032-10-21,Furniture,West,69.25,3,0.2,Tables,16.55
O1402,2027-07-12,Technology,South,766.13,2,0.29,Accessories,81.43
O1403,2029-11-14,Technology,South,1793.68,6,0.2,Accessories,353.63
O1404,2026-11-10,Furniture,East,563.78,7,0.17,Furnishings,121.87
O1405,2025-09-01,Technology,East,560.7,6,0.25,Phones,115.47
O1406,2021-12-29,Furniture,West,619.19,3,0.19,Tables,157.25
O1407,2028-02-18,Office Supplies,South,1232.38,3,0.05,Binders,235.75
O1408,2025-09-13,Office Supplies,Central,887.9,2,0.09,Binders,221.68
O1409,2033-03-10,Technology,Central,1458.93,2,0.22,Machines,204.93
O1410,2032-09-26,Office Supplies,South,1791.92,5,0.22,Binders,379.44
O1411,2031-03-28,Technology,South,1354.91,8,0.3,Phones,221.02
O1412,2027-10-06,Technology,South,424.84,6,0.19,Machines,101.48
O1413,2034-02-17,Office Supplies,West,1866.71,9,0.27,Storage,217.58
O1414,2022-07-11,Office Supplies,Central,543.7,5,0.02,Paper,118.35
O1415,2023-04-06,Technology,Central,316.79,4,0.17,Accessories,37.47
O1416,2028-09-09,Office Supplies,East,198.14,9,0.28,Binders,19.48
O1417,2033-05-19,Furniture,East,1135.5,5,0.09,Bookcases,238.54
O1418,2028-06-12,Office Supplies,South,245.25,1,0.05,Art,77.72
O1419,2030-08-10,Office Supplies,East,294.78,5,0.11,Binders,64.47
O1420,2031-03-31,Furniture,West,614.06,5,0.24,Furnishings,100.38
O1421,2025-04-24,Office Supplies,Central,577.67,5,0.03,Paper,183.13
O1422,2031-12-13,Office Supplies,Central,1216.39,2,0.18,Art,295.29
O1423,2026-10-31,Technology,East,1637.16,6,0.04,Accessories,424.33
O1424,2027-08-01,Office Supplies,South,1527.47,5,0.13,Art,232.26
O1425,2030-02-12,Office Supplies,East,539.72,2,0.29,Art,51.59
O1426,2022-08-12,Furniture,South,505.71,8,0.06,Bookcases,120.63
O1427,2026-07-06,Technology,West,1932.27,6,0.01,Machines,594.51
O1428,2025-03-28,Technology,Central,36.31,3,0.13,Phones,8.78
O1429,2021-10-22,Technology,West,1761.85,9,0.17,Copiers,372.47
O1430,2026-06-09,Office Supplies,Central,415.46,4,0.09,Binders,119.25
O1431,2029-07-15,Technology,West,1895.62,3,0.16,Machines,455.7
O1432,2025-08-18,Furniture,East,697.77,7,0.29,Furnishings,141.17
O1433,2024-02-11,Technology,West,891.9,8,0.09,Copiers,257.2
O1434,2026-08-27,Furniture,West,1420.1,7,0.09,Tables,261.79
O1435,2033-03-14,Technology,East,1183.58,1,0.14,Copiers,164.09
O1436,2034-02-17,Technology,Central,649.52,1,0.15,Accessories,121.57
O1437,2033-06-10,Furniture,Central,1116.59,5,0.0,Tables,326.74
O1438,2034-01-23,Technology,East,1466.8,8,0.18,Machines,302.84
O1439,2023-10-05,Technology,West,103.82,3,0.3,Phones,9.36
O1440,2027-11-20,Technology,West,42.17,8,0.09,Copiers,11.98
O1441,2030-08-28,Office Supplies,West,926.97,3,0.19,Storage,143.11
O1442,2033-10-26,Furniture,South,281.04,4,0.0,Furnishings,94.95
O1443,2024-06-01,Technology,Central,1335.4,7,0.18,Machines,241.36
O1444,2031-09-08,Furniture,West,443.82,3,0.13,Bookcases,60.61
O1445,2024-12-06,Furniture,Central,877.05,4,0.16,Bookcases,126.56
O1446,2022-07-26,Furniture,West,411.39,8,0.16,Chairs,55.68
O1447,2027-07-11,Technology,East,1106.0,4,0.05,Machines,200.85
O1448,2024-05-30,Technology,East,249.79,9,0.23,Phones,47.99
O1449,2026-09-16,Furniture,Central,65.75,4,0.17,Furnishings,9.46
O1450,2021-10-05,Office Supplies,Central,121.24,4,0.08,Art,34.65
O1451,2026-03-03,Furniture,East,1909.43,5,0.28,Chairs,190.31
O1452,2033-07-16,Office Supplies,South,301.73,1,0.0,Paper,61.81
O1453,2024-06-19,Furniture,East,1422.79,7,0.22,Tables,303.2
O1454,2034-03-20,Furniture,West,154.49,9,0.11,Tables,33.2
O1455,2023-11-07,Furniture,South,234.16,9,0.16,Furnishings,49.16
O1456,2023-07-07,Technology,East,1027.57,1,0.09,Phones,211.1
O1457,2023-06-05,Office Supplies,South,940.44,6,0.1,Paper,147.56
O1458,2028-07-15,Office Supplies,South,1904.13,3,0.0,Storage,486.56
O1459,2021-01-22,Furniture,South,1890.77,4,0.22,Tables,317.16
O1460,2033-07-06,Technology,Central,1563.63,8,0.21,Phones,151.29
O1461,2029-09-27,Technology,East,1212.16,4,0.2,Machines,225.64
O1462,2027-06-12,Office Supplies,Central,920.82,8,0.26,Binders,187.81
O1463,2034-02-21,Technology,Central,725.23,4,0.27,Machines,70.84
O1464,2022-11-18,Office Supplies,West,1895.23,9,0.17,Binders,481.42
O1465,2021-10-12,Office Supplies,West,1213.76,6,0.21,Binders,133.08
O1466,2034-03-05,Office Supplies,South,1166.56,1,0.0,Storage,377.75
O1467,2031-04-06,Technology,South,479.16,2,0.25,Accessories,96.33
O1468,2023-02-02,Office Supplies,West,112.46,7,0.24,Paper,13.34
O1469,2027-08-26,Office Supplies,West,1891.47,7,0.01,Binders,640.6
O1470,2027-11-13,Furniture,East,641.2,3,0.16,Tables,117.01
O1471,2021-01-29,Office Supplies,South,896.33,1,0.27,Storage,77.25
O1472,2023-06-26,Office Supplies,South,246.99,8,0.05,Binders,65.15
O1473,2029-07-02,Furniture,West,1677.11,7,0.11,Tables,493.9
O1474,2031-12-14,Furniture,East,74.71,8,0.1,Tables,21.28
O1475,2029-03-14,Technology,West,1671.3,1,0.11,Machines,312.18
O1476,2027-11-12,Office Supplies,West,297.76,3,0.01,Paper,83.83
O1477,2033-10-10,Technology,Central,1775.4,2,0.08,Accessories,314.79
O1478,2030-11-19,Technology,South,1464.95,1,0.09,Machines,328.55
O1479,2030-09-24,Furniture,East,346.05,5,0.26,Chairs,51.37
O1480,2024-12-24,Technology,Central,1140.32,3,0.11,Phones,219.27
O1481,2034-03-27,Office Supplies,South,639.06,8,0.13,Storage,132.69
O1482,2030-03-11,Furniture,West,372.9,6,0.11,Furnishings,105.53
O1483,2022-05-31,Office Supplies,East,1721.18,9,0.04,Binders,438.94
O1484,2021-02-08,Office Supplies,South,818.98,9,0.3,Paper,143.03
O1485,2030-02-25,Furniture,West,809.12,6,0.25,Tables,99.21
O1486,2023-06-06,Office Supplies,Central,356.38,2,0.16,Paper,94.69
O1487,2028-10-15,Furniture,East,778.47,9,0.14,Bookcases,112.11
O1488,2027-01-14,Office Supplies,South,1745.8,2,0.19,Binders,336.66
O1489,2024-01-04,Furniture,Central,738.99,3,0.1,Furnishings,198.41
O1490,2025-12-29,Technology,West,1904.18,6,0.02,Phones,594.31
O1491,2029-10-07,Office Supplies,West,1893.69,2,0.12,Art,321.44
O1492,2029-08-22,Furniture,South,306.9,5,0.3,Furnishings,33.83
O1493,2029-06-21,Office Supplies,West,371.08,2,0.05,Binders,99.68
O1494,2030-09-01,Office Supplies,East,1728.09,4,0.16,Paper,289.25
O1495,2031-05-07,Office Supplies,South,797.67,3,0.0,Paper,238.3
O1496,2028-12-06,Furniture,Central,28.66,5,0.04,Furnishings,6.79
O1497,2030-06-16,Technology,South,562.27,6,0.18,Accessories,91.44
O1498,2030-08-13,Technology,South,1203.31,7,0.09,Copiers,206.02
O1499,2023-09-16,Technology,Central,1602.55,8,0.27,Copiers,113.6
O1500,2032-04-09,Furniture,West,284.11,9,0.12,Furnishings,75.37
O1501,2034-08-05,Technology,Central,238.87,4,0.06,Accessories,58.15
O1502,2032-01-10,Furniture,East,1845.74,4,0.16,Furnishings,377.33
O1503,2032-06-11,Office Supplies,West,1507.27,7,0.24,Storage,204.74
O1504,2025-08-10,Office Supplies,South,1187.76,9,0.01,Storage,255.98
O1505,2033-10-10,Technology,West,1542.99,2,0.15,Copiers,296.93
O1506,2031-11-08,Furniture,West,869.13,6,0.23,Chairs,103.73
O1507,2023-07-23,Office Supplies,East,1521.74,8,0.03,Storage,472.73
O1508,2030-11-08,Furniture,West,756.17,5,0.27,Tables,161.08
O1509,2029-11-08,Furniture,West,503.31,5,0.08,Chairs,147.65
O1510,2026-06-04,Office Supplies,West,1463.45,8,0.05,Storage,372.07
O1511,2026-01-30,Furniture,South,850.95,1,0.18,Tables,173.78
O1512,2029-05-15,Office Supplies,West,1963.13,6,0.05,Storage,622.74
O1513,2023-03-04,Office Supplies,Central,711.98,9,0.2,Paper,128.73
O1514,2023-03-03,Office Supplies,West,1845.02,6,0.15,Paper,407.36
O1515,2025-12-15,Furniture,East,1867.27,7,0.03,Bookcases,521.69
O1516,2027-03-06,Office Supplies,West,498.87,4,0.27,Storage,85.42
O1517,2030-11-20,Furniture,West,1600.48,1,0.2,Chairs,313.76
O1518,2025-05-27,Office Supplies,South,877.49,9,0.16,Storage,193.58
O1519,2023-09-12,Office Supplies,Central,1836.7,6,0.11,Paper,466.31
O1520,2031-01-25,Technology,West,911.25,3,0.04,Machines,274.62
O1521,2030-04-04,Technology,Central,1493.72,4,0.21,Phones,232.21
O1522,2022-06-04,Technology,East,944.6,6,0.24,Accessories,181.25
O1523,2022-08-14,Furniture,South,471.05,6,0.04,Tables,91.87
O1524,2023-11-17,Furniture,Central,414.71,9,0.15,Furnishings,106.34
O1525,2030-12-13,Office Supplies,South,862.35,4,0.15,Storage,145.31
O1526,2033-03-03,Office Supplies,West,1515.88,5,0.1,Paper,319.12
O1527,2023-08-18,Office Supplies,East,1218.04,5,0.24,Art,244.27
O1528,2022-11-24,Office Supplies,South,1383.49,3,0.03,Art,388.14
O1529,2031-09-05,Furniture,West,579.01,2,0.06,Bookcases,125.24
O1530,2033-04-01,Office Supplies,Central,973.24,8,0.0,Art,227.55
O1531,2029-01-25,Office Supplies,East,107.9,9,0.11,Art,31.15
O1532,2022-06-11,Technology,East,1638.71,9,0.09,Machines,275.58
O1533,2029-10-30,Office Supplies,Central,1979.99,5,0.26,Art,139.89
O1534,2027-03-04,Office Supplies,Central,825.62,9,0.22,Art,157.64
O1535,2030-02-27,Office Supplies,East,41.71,4,0.03,Art,11.56
O1536,2031-11-10,Furniture,South,356.19,2,0.22,Tables,71.47
O1537,2026-02-19,Technology,East,1312.0,3,0.2,Phones,275.19
O1538,2025-10-30,Office Supplies,Central,1231.92,1,0.08,Storage,356.63
O1539,2022-06-05,Office Supplies,South,1579.97,5,0.0,Binders,534.53
O1540,2023-10-14,Technology,West,522.69,1,0.03,Copiers,157.46
O1541,2021-04-27,Office Supplies,East,1531.99,1,0.07,Binders,306.16
O1542,2027-08-31,Furniture,Central,1382.21,7,0.24,Bookcases,206.67
O1543,2022-08-07,Office Supplies,West,659.17,2,0.14,Art,149.14
O1544,2022-01-30,Furniture,East,1100.07,8,0.28,Chairs,155.01
O1545,2031-05-17,Furniture,East,311.6,6,0.24,Chairs,32.35
O1546,2028-07-31,Office Supplies,South,916.08,4,0.09,Storage,222.97
O1547,2032-05-30,Technology,Central,1764.77,9,0.25,Copiers,367.04
O1548,2031-07-28,Furniture,West,853.96,8,0.04,Tables,207.32
O1549,2021-10-01,Technology,East,1682.34,3,0.01,Machines,496.86
O1550,2026-07-07,Office Supplies,South,1188.7,3,0.18,Art,240.58
O1551,2033-02-20,Furniture,West,399.92,4,0.1,Tables,82.61
O1552,2024-10-21,Office Supplies,West,1170.59,9,0.1,Storage,274.84
O1553,2030-10-07,Technology,East,1021.85,9,0.21,Machines,129.3
O1554,2033-11-16,Office Supplies,West,809.31,5,0.26,Storage,122.95
O1555,2021-06-15,Office Supplies,East,256.87,9,0.1,Art,69.31
O1556,2025-04-17,Furniture,South,845.08,6,0.1,Chairs,222.97
O1557,2022-12-30,Office Supplies,South,164.07,8,0.16,Binders,28.5
O1558,2026-08-06,Office Supplies,West,215.56,8,0.2,Art,25.18
O1559,2032-06-29,Office Supplies,East,843.51,7,0.06,Art,244.61
O1560,2030-07-29,Furniture,Central,624.66,4,0.27,Furnishings,65.44
O1561,2023-02-18,Technology,South,1852.58,4,0.2,Accessories,200.0
O1562,2021-08-02,Technology,East,763.9,6,0.19,Machines,131.22
O1563,2031-04-21,Office Supplies,East,1520.56,9,0.27,Paper,267.5
O1564,2025-04-26,Furniture,East,1069.89,7,0.27,Tables,199.29
O1565,2027-09-15,Office Supplies,West,1414.09,5,0.04,Binders,462.87
O1566,2029-01-15,Technology,Central,535.03,5,0.04,Machines,111.51
O1567,2029-07-15,Furniture,West,1884.97,8,0.23,Chairs,243.29
O1568,2022-08-15,Technology,South,1069.58,6,0.29,Phones,156.61
O1569,2028-06-13,Technology,West,1666.02,1,0.2,Accessories,369.36
O1570,2022-12-15,Furniture,East,742.79,1,0.12,Bookcases,130.07
O1571,2023-07-25,Furniture,West,218.42,9,0.21,Tables,34.18
O1572,2032-11-16,Office Supplies,East,1353.95,8,0.07,Binders,306.34
O1573,2021-01-02,Office Supplies,Central,35.36,6,0.3,Paper,5.87
O1574,2028-10-19,Technology,West,961.08,1,0.13,Accessories,164.48
O1575,2032-01-28,Furniture,West,401.75,2,0.28,Tables,82.48
O1576,2026-05-04,Furniture,West,1262.2,3,0.13,Furnishings,267.04
O1577,2023-07-07,Office Supplies,East,1959.25,3,0.28,Paper,200.45
O1578,2029-09-10,Technology,East,939.52,2,0.1,Phones,180.99
O1579,2027-02-20,Technology,West,1638.65,2,0.23,Accessories,143.78
O1580,2021-03-31,Office Supplies,West,1025.41,6,0.29,Art,162.9
O1581,2025-09-06,Furniture,Central,1001.76,7,0.19,Chairs,221.78
O1582,2026-12-10,Office Supplies,Central,1862.24,4,0.2,Paper,195.28
O1583,2032-08-09,Office Supplies,South,1782.13,1,0.03,Binders,486.33
O1584,2029-04-30,Office Supplies,Central,1575.88,6,0.14,Art,389.64
O1585,2021-04-16,Office Supplies,Central,606.59,7,0.27,Storage,73.66
O1586,2023-06-06,Furniture,Central,1099.12,4,0.07,Furnishings,252.7
O1587,2022-03-04,Office Supplies,East,463.32,6,0.24,Art,62.2
O1588,2026-03-11,Furniture,Central,898.96,9,0.2,Chairs,132.46
O1589,2021-11-13,Office Supplies,Central,978.74,4,0.07,Binders,233.6
O1590,2022-09-27,Technology,West,1666.65,4,0.08,Copiers,308.19
O1591,2026-04-10,Furniture,East,1794.14,5,0.13,Bookcases,360.81
O1592,2026-08-19,Technology,South,840.95,3,0.04,Copiers,270.18
O1593,2029-08-11,Office Supplies,South,55.05,2,0.27,Art,3.8
O1594,2027-03-21,Office Supplies,Central,1726.31,9,0.22,Art,198.03
O1595,2024-12-10,Office Supplies,South,365.07,1,0.11,Storage,95.52
O1596,2022-07-07,Furniture,South,1251.33,5,0.09,Bookcases,218.74
O1597,2022-12-17,Technology,South,69.44,5,0.21,Copiers,9.42
O1598,2031-09-17,Furniture,Central,811.02,8,0.13,Tables,164.82
O1599,2025-09-10,Furniture,South,1972.2,6,0.07,Tables,604.43
O1600,2030-04-13,Office Supplies,Central,219.37,6,0.13,Storage,35.65
O1601,2024-01-13,Technology,West,858.91,6,0.26,Machines,179.05
O1602,2032-07-08,Office Supplies,West,628.16,4,0.02,Binders,187.05
O1603,2021-09-08,Furniture,South,1812.07,1,0.11,Furnishings,445.17
O1604,2027-08-28,Office Supplies,West,1741.29,3,0.29,Binders,284.76
O1605,2026-08-17,Technology,Central,490.64,6,0.0,Copiers,100.43
O1606,2022-04-04,Office Supplies,West,180.75,5,0.27,Paper,14.43
O1607,2021-07-27,Technology,South,1261.73,1,0.11,Accessories,246.32
O1608,2023-06-19,Technology,Central,686.01,5,0.06,Phones,124.23
O1609,2030-06-24,Office Supplies,East,1350.73,2,0.0,Storage,470.24
O1610,2030-04-09,Furniture,Central,83.6,1,0.02,Tables,23.16
O1611,2021-01-22,Office Supplies,West,284.13,4,0.05,Storage,70.49
O1612,2022-02-14,Furniture,East,1379.02,6,0.01,Bookcases,431.39
O1613,2023-06-14,Furniture,Central,440.49,7,0.1,Chairs,130.62
O1614,2022-05-30,Office Supplies,East,1718.02,9,0.01,Storage,581.15
O1615,2034-06-06,Furniture,East,136.01,5,0.21,Bookcases,29.1
O1616,2034-08-10,Furniture,East,446.65,8,0.25,Chairs,58.77
O1617,2032-04-02,Office Supplies,Central,1997.15,8,0.27,Paper,149.57
O1618,2026-11-05,Office Supplies,West,877.49,9,0.16,Art,118.25
O1619,2030-11-05,Office Supplies,Central,1411.87,3,0.28,Storage,84.96
O1620,2029-02-04,Furniture,West,381.67,3,0.0,Chairs,76.44
O1621,2025-04-10,Technology,Central,1227.54,9,0.04,Accessories,393.38
O1622,2024-06-20,Furniture,Central,1457.69,7,0.09,Bookcases,428.64
O1623,2026-12-10,Technology,Central,642.66,4,0.24,Machines,115.76
O1624,2030-12-18,Office Supplies,West,1661.22,1,0.27,Paper,289.05
O1625,2023-01-20,Technology,Central,1214.77,7,0.19,Phones,221.07
O1626,2030-05-21,Office Supplies,East,790.46,6,0.11,Storage,142.82
O1627,2034-02-02,Office Supplies,Central,1124.13,3,0.2,Binders,266.6
O1628,2026-04-12,Technology,East,1161.99,5,0.05,Machines,251.75
O1629,2031-06-02,Office Supplies,South,347.76,3,0.14,Art,83.79
O1630,2031-02-20,Technology,South,817.41,8,0.15,Phones,132.27
O1631,2027-06-15,Office Supplies,West,699.99,5,0.03,Storage,220.86
O1632,2034-02-12,Furniture,West,813.79,6,0.01,Chairs,238.18
O1633,2027-05-25,Furniture,South,1527.0,2,0.23,Tables,277.0
O1634,2021-11-03,Office Supplies,Central,975.43,8,0.16,Binders,131.3
O1635,2031-01-14,Office Supplies,Central,1881.83,9,0.1,Art,400.68
O1636,2026-06-13,Technology,Central,601.48,3,0.13,Copiers,128.56
O1637,2022-10-24,Furniture,South,843.09,6,0.29,Bookcases,83.55
O1638,2033-09-19,Technology,East,1578.17,6,0.12,Machines,429.49
O1639,2021-11-08,Office Supplies,West,1101.13,2,0.03,Art,342.07
O1640,2028-12-30,Office Supplies,East,1103.12,8,0.14,Paper,225.08
O1641,2023-12-19,Technology,South,125.61,5,0.19,Machines,19.6
O1642,2029-02-19,Office Supplies,East,809.23,8,0.0,Art,259.14
O1643,2023-01-25,Furniture,Central,556.05,8,0.1,Furnishings,99.83
O1644,2032-04-23,Technology,Central,1998.68,3,0.12,Copiers,301.26
O1645,2033-06-07,Furniture,East,630.54,5,0.14,Furnishings,86.29
O1646,2021-12-19,Furniture,South,1771.3,7,0.09,Chairs,284.83
O1647,2023-06-22,Furniture,East,1358.94,5,0.2,Chairs,235.55
O1648,2031-08-25,Technology,Central,695.01,6,0.28,Copiers,68.32
O1649,2021-06-08,Office Supplies,Central,1096.2,2,0.27,Paper,184.77
O1650,2026-06-01,Furniture,South,1684.26,8,0.2,Tables,333.62
O1651,2023-08-15,Furniture,East,1769.07,5,0.15,Bookcases,364.96
O1652,2026-09-03,Furniture,Central,337.58,6,0.25,Chairs,43.19
O1653,2022-02-08,Office Supplies,Central,692.35,1,0.25,Storage,140.25
O1654,2033-08-17,Office Supplies,East,683.74,2,0.25,Art,124.07
O1655,2028-08-11,Technology,East,103.25,4,0.05,Copiers,22.27
O1656,2024-10-19,Office Supplies,West,1204.51,9,0.01,Paper,325.52
O1657,2030-06-16,Technology,South,1712.54,6,0.29,Phones,134.33
O1658,2023-08-14,Technology,South,775.52,8,0.29,Accessories,80.9
O1659,2025-09-09,Technology,East,1485.27,2,0.17,Accessories,392.96
O1660,2033-11-17,Technology,South,1262.85,5,0.3,Phones,105.54
O1661,2024-06-27,Technology,Central,763.78,1,0.23,Machines,144.92
O1662,2031-06-09,Furniture,East,299.3,4,0.16,Chairs,46.62
O1663,2028-03-10,Office Supplies,East,1424.46,1,0.12,Binders,399.87
O1664,2027-07-11,Furniture,East,1712.04,9,0.18,Bookcases,267.97
O1665,2024-12-12,Technology,West,1377.99,2,0.15,Phones,243.91
O1666,2029-02-27,Office Supplies,South,55.4,7,0.3,Storage,7.7
O1667,2025-12-03,Furniture,West,448.14,3,0.15,Tables,95.55
O1668,2033-01-08,Furniture,Central,157.57,2,0.25,Chairs,25.5
O1669,2031-12-24,Technology,South,1149.36,4,0.24,Machines,190.78
O1670,2034-04-13,Furniture,West,1517.83,7,0.02,Bookcases,359.46
O1671,2024-10-26,Furniture,East,238.95,7,0.03,Bookcases,59.78
O1672,2032-09-21,Furniture,West,1679.91,9,0.2,Furnishings,317.53
O1673,2024-06-23,Furniture,East,1119.91,3,0.08,Bookcases,291.95
O1674,2033-12-16,Furniture,West,1386.14,7,0.2,Bookcases,191.24
O1675,2031-03-04,Technology,West,1943.38,6,0.04,Machines,554.29
O1676,2022-06-14,Technology,West,185.69,7,0.12,Accessories,51.71
O1677,2030-12-03,Furniture,East,1804.42,7,0.03,Chairs,538.96
O1678,2029-02-06,Technology,West,269.68,5,0.08,Phones,46.56
O1679,2028-12-24,Technology,South,798.06,9,0.03,Phones,203.8
O1680,2034-05-22,Office Supplies,South,1705.85,7,0.29,Binders,205.2
O1681,2030-11-01,Furniture,South,1814.38,7,0.12,Chairs,345.59
O1682,2026-11-18,Technology,East,1022.62,3,0.27,Phones,141.84
O1683,2033-07-10,Technology,East,1196.33,1,0.29,Copiers,144.69
O1684,2030-03-24,Furniture,South,1422.13,5,0.27,Chairs,93.75
O1685,2023-07-29,Office Supplies,South,1668.86,8,0.14,Storage,276.17
O1686,2022-06-10,Furniture,South,260.59,5,0.23,Furnishings,30.51
O1687,2021-01-02,Office Supplies,Central,1623.94,3,0.05,Paper,369.27
O1688,2022-01-10,Furniture,South,972.93,9,0.03,Bookcases,205.45
O1689,2027-05-30,Furniture,West,912.23,2,0.26,Tables,73.13
O1690,2031-12-20,Furniture,Central,859.32,3,0.01,Furnishings,192.91
O1691,2029-05-11,Furniture,Central,1028.24,4,0.29,Chairs,188.3
O1692,2033-09-23,Office Supplies,East,1891.2,1,0.2,Paper,415.22
O1693,2027-06-24,Office Supplies,West,1105.44,4,0.13,Paper,222.54
O1694,2025-03-06,Technology,East,1907.29,4,0.04,Machines,594.45
O1695,2033-04-04,Furniture,East,376.97,9,0.22,Furnishings,47.08
O1696,2025-07-05,Office Supplies,West,1453.79,8,0.17,Art,294.58
O1697,2021-01-14,Office Supplies,East,1628.23,2,0.21,Storage,189.59
O1698,2033-08-05,Office Supplies,West,1364.68,7,0.13,Storage,354.83
O1699,2027-03-29,Furniture,West,1221.71,6,0.02,Tables,256.05
O1700,2029-08-22,Technology,East,1138.33,7,0.09,Machines,181.88
O1701,2021-05-10,Office Supplies,South,1724.64,4,0.09,Paper,338.06
O1702,2031-06-12,Furniture,East,1646.86,5,0.0,Chairs,551.93
O1703,2034-07-05,Office Supplies,Central,262.13,6,0.0,Art,57.52
O1704,2029-10-22,Office Supplies,East,1700.2,9,0.1,Storage,339.36
O1705,2029-01-17,Technology,West,839.86,2,0.22,Machines,115.45
O1706,2031-10-04,Office Supplies,Central,522.32,9,0.19,Paper,117.65
O1707,2026-08-03,Office Supplies,West,1742.14,1,0.07,Storage,397.61
O1708,2021-01-28,Furniture,South,875.41,4,0.18,Chairs,176.6
O1709,2026-10-15,Furniture,South,1620.56,5,0.19,Chairs,268.46
O1710,2024-06-06,Technology,Central,541.54,9,0.16,Accessories,109.78
O1711,2032-12-05,Furniture,South,27.78,6,0.16,Furnishings,3.59
O1712,2026-08-09,Furniture,South,1001.01,4,0.11,Chairs,201.31
O1713,2033-06-22,Technology,East,218.45,2,0.04,Accessories,67.34
O1714,2032-01-07,Office Supplies,East,1513.66,5,0.12,Storage,368.82
O1715,2033-01-14,Technology,South,566.63,8,0.1,Copiers,168.44
O1716,2030-03-29,Furniture,South,898.42,8,0.18,Tables,205.01
O1717,2030-06-29,Technology,East,192.33,6,0.26,Machines,26.49
O1718,2029-06-09,Office Supplies,South,587.59,1,0.11,Art,144.81
O1719,2031-05-07,Technology,South,1567.35,8,0.21,Machines,331.32
O1720,2022-09-22,Furniture,West,320.14,4,0.24,Furnishings,38.56
O1721,2021-09-27,Furniture,South,1301.38,2,0.06,Tables,232.95
O1722,2028-03-24,Technology,Central,1836.5,1,0.27,Accessories,231.17
O1723,2026-06-17,Office Supplies,West,1366.08,7,0.02,Storage,289.2
O1724,2028-12-01,Technology,Central,1625.82,2,0.27,Copiers,173.29
O1725,2034-07-29,Office Supplies,South,235.76,4,0.05,Art,74.74
O1726,2030-05-26,Office Supplies,East,516.45,4,0.1,Binders,143.09
